Name  ,Desc  ,Zones  ,PType  ,DevClass  ,PreSuffx  ,Telem_CL  ,Telem_RTU  ,Telem_A  ,Telem_B  ,Telem_C  ,Open_CL  ,Open_RTU  ,Open_A  ,Open_B  ,Open_C  ,Open_D  ,Close_CL  ,Close_RTU  ,Close_A  ,Close_B  ,Close_C  ,Close_D  ,StatFmt  ,CntlInt  ,DevTO  ,Sev_State0  ,Sev_State1  ,Sev_State2  ,Sev_State3  ,Vcode_State0  ,Vcode_State1  ,Vcode_State2  ,Vcode_State3  ,Normal_State  ,Dual_Normal  ,Alarm_Task  ,Annc_Delay  ,Alarm_Fmt  ,Meter_PT  
"KH,G13LO   ",GEN 13 LO OIL  ,1  ,25  ,2  ,9  ,1  ,9  ,10  ,0  ,3  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,9  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"KH,G13PRC  ",GEN 13 PROCESSOR FAILED  ,1  ,22  ,2  ,26  ,1  ,9  ,10  ,0  ,4  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"KH,G13TRN  ",GEN 13 FAILED TO TRNSFER  ,1  ,22  ,2  ,26  ,1  ,9  ,10  ,0  ,5  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"WO,21CP15  ",TX1 2411-5 2100 CPORT15  ,3  ,22  ,2  ,26  ,3  ,31  ,9  ,0  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"WO,TXFAC   ",STAGE 1&2 FANS LOSS AC  ,3  ,33  ,2  ,4  ,3  ,31  ,9  ,0  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"WO,TXNHI   ",TX TANK NITRO HIGH PR  ,3  ,25  ,2  ,10  ,3  ,31  ,9  ,0  ,2  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,9  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,10  ,130  ,  
"AS,M548S   ",MOBILE TX HIGH SIDE SW  ,7  ,22  ,2  ,15  ,7  ,35  ,1  ,0  ,14  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"LY,TNBLO   ",TX NITRO BOTTLE LOW PRS  ,7  ,25  ,2  ,9  ,7  ,47  ,4  ,0  ,2  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,9  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"WO,TPR     ",TX TANK PRESSURE RELIEF  ,3  ,25  ,2  ,10  ,3  ,31  ,9  ,0  ,5  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"LY,TPR     ",TX TANK PRESSURE RELIEF  ,7  ,25  ,2  ,10  ,7  ,47  ,4  ,0  ,3  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"WO,TNBLO   ",TX NITRO BOTTLE LOW PRES  ,3  ,25  ,2  ,9  ,3  ,31  ,9  ,0  ,4  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,10  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"WO,TXLO    ",TX TANK LOW OIL  ,3  ,25  ,2  ,9  ,3  ,31  ,9  ,0  ,6  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"WO,LTCLO   ",LTC TANK LOW OIL  ,3  ,25  ,2  ,9  ,3  ,31  ,9  ,0  ,8  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"LY,TSP     ",TX TANK SUDDEN PRESSURE  ,7  ,25  ,2  ,10  ,7  ,47  ,4  ,0  ,4  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"WO,TCP     ",LTC TAP CHG. OFF TAP  ,3  ,24  ,2  ,22  ,3  ,31  ,9  ,0  ,10  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"WO,TXFAN1  ",TX STAGE1 FANS  ,3  ,28  ,3  ,17  ,3  ,31  ,9  ,0  ,11  ,3  ,31  ,37  ,0  ,0  ,1  ,3  ,31  ,36  ,0  ,0  ,1  ,0  ,0  ,10  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"WO,TXFAN2  ",TX STAGE2 FANS  ,3  ,28  ,3  ,17  ,3  ,31  ,9  ,0  ,12  ,3  ,31  ,39  ,0  ,0  ,1  ,3  ,31  ,38  ,0  ,0  ,1  ,0  ,0  ,10  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"WO,32CP15  ",TX 2411 2032 CPORT 15  ,3  ,22  ,2  ,26  ,3  ,31  ,9  ,0  ,13  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"KH,G13TMP  ",GEN 13 COOLANT TEMP  ,1  ,25  ,2  ,8  ,1  ,9  ,10  ,0  ,6  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"KH,G13LOP  ",GEN 13 LO OIL PRESSURE  ,1  ,25  ,2  ,9  ,1  ,9  ,10  ,0  ,7  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"KH,G13OCF  ",GEN 13 OVER CRANK FAULT  ,1  ,22  ,2  ,26  ,1  ,9  ,10  ,0  ,8  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"KH,G13OSF  ",GEN 13 OVER SPEED FAULT  ,1  ,22  ,2  ,26  ,1  ,9  ,10  ,0  ,9  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"KH,EMCPSC  ",GEN EMCP DIANOSTIC SC  ,1  ,22  ,2  ,26  ,1  ,9  ,10  ,0  ,10  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"KH,G13OFF  ",GEN 13 NOT IN AUTO  ,1  ,35  ,2  ,20  ,1  ,9  ,10  ,0  ,11  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"KH,G13NC   ",GEN 13 NON-CRIT  ,1  ,22  ,2  ,26  ,1  ,9  ,10  ,0  ,12  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"KH,G13AL   ",GEN 13 SUMMARY NON-CRIT  ,1  ,22  ,2  ,26  ,1  ,9  ,10  ,0  ,13  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"KH,G13LF   ",GEN13 MAIN TANK LOW FUEL  ,1  ,29  ,2  ,9  ,1  ,9  ,10  ,0  ,14  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"KH,G1386T  ",GEN 13 86T LOCKOUT  ,1  ,34  ,2  ,14  ,1  ,9  ,10  ,0  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,131  ,  
"HL,MET2SC  ",TX2 734 METER SELF CHECK  ,5  ,22  ,2  ,26  ,5  ,19  ,0  ,0  ,11  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"KH,G13MLT  ",GEN 13 MAX LOAD TRACK  ,1  ,19  ,1  ,4  ,  ,  ,  ,  ,  ,1  ,9  ,22  ,0  ,0  ,0  ,  ,  ,  ,  ,  ,  ,0  ,0  ,10  ,3  ,4  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,1  ,  
"KH,G13SB   ",GEN 13 STANDBY START  ,1  ,19  ,1  ,4  ,  ,  ,  ,  ,  ,1  ,9  ,22  ,0  ,0  ,1  ,  ,  ,  ,  ,  ,  ,0  ,0  ,10  ,3  ,4  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,1  ,  
"KH,G13STP  ",GEN 13 STOP  ,1  ,19  ,1  ,4  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,9  ,23  ,0  ,0  ,0  ,0  ,0  ,10  ,3  ,4  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,1  ,  
"LA,6106AL  ",LA MOSW S6106 SYS/LOCREM  ,4  ,22  ,2  ,26  ,4  ,33  ,5  ,0  ,5  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"DI,7GT     ",DI BKR 7 GRND TRIP  ,3  ,17  ,2  ,21  ,3  ,45  ,9  ,0  ,4  ,3  ,45  ,68  ,0  ,0  ,1  ,3  ,45  ,69  ,0  ,0  ,1  ,0  ,0  ,10  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"LY,21CP11  ",TX 2411 2100 CPORT11  ,7  ,22  ,2  ,26  ,7  ,47  ,1  ,0  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"LY,TCP     ",TX TAP CHNGR OFF TAP  ,7  ,24  ,2  ,22  ,7  ,47  ,4  ,0  ,9  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"WO,MTXAC   ",MOBIL TX LOSS OF AC  ,1 2 3 4 5 6 7 8  ,18  ,2  ,26  ,3  ,31  ,8  ,0  ,8  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"WO,MTXTOT  ",MOBIL TX HOT OIL TEMP  ,1 2 3 4 5 6 7 8  ,18  ,2  ,26  ,3  ,31  ,8  ,0  ,9  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"WO,MTXSC   ",MOBIL TX SELF CK  ,1 2 3 4 5 6 7 8  ,18  ,2  ,26  ,3  ,31  ,8  ,0  ,10  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,K1REGB  ",REG B NO CONTROL K1  ,6  ,28  ,3  ,17  ,6  ,29  ,5  ,0  ,5  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,10  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"PS,SA2P11  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,32  ,3  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,0  ,  
"WO,TOT     ",WO TX HOT OIL TEMP  ,3  ,25  ,2  ,26  ,3  ,31  ,2  ,0  ,1  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GP,3530SC  ",3539 SELF CHECK  ,6  ,22  ,2  ,26  ,6  ,29  ,9  ,0  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"WB,71ACDC  ",S6171 LOSS OF AC & DC  ,4  ,22  ,2  ,26  ,1  ,17  ,2  ,0  ,3  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,120  ,130  ,  
"GC,2AFR    ",BKR 2 ARC FLASH NON-RECL  ,4  ,17  ,2  ,3  ,4  ,39  ,1  ,0  ,6  ,4  ,39  ,3  ,0  ,0  ,1  ,4  ,39  ,2  ,0  ,0  ,1  ,0  ,0  ,10  ,1  ,1  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"MX,2AFR    ",BKR 2 ARC FLASH NON-RECL  ,3  ,17  ,2  ,3  ,3  ,27  ,2  ,0  ,14  ,3  ,27  ,35  ,0  ,0  ,1  ,3  ,27  ,34  ,0  ,0  ,1  ,0  ,0  ,10  ,1  ,1  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"MX,S3L11   ",MX LBI S3L11  ,1  ,21  ,2  ,15  ,3  ,27  ,3  ,0  ,15  ,3  ,27  ,28  ,0  ,0  ,1  ,3  ,27  ,29  ,0  ,0  ,1  ,0  ,0  ,10  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"WE,6AFR    ",BKR 6 ARC FLASH NON-RECL  ,4  ,17  ,2  ,3  ,4  ,43  ,3  ,0  ,14  ,4  ,43  ,57  ,0  ,0  ,1  ,4  ,43  ,56  ,0  ,0  ,1  ,0  ,0  ,10  ,1  ,1  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"OP,4AFR    ",BKR 4 ARC FLASH NON-RECL  ,4  ,17  ,2  ,3  ,4  ,23  ,7  ,0  ,0  ,4  ,23  ,51  ,0  ,0  ,1  ,4  ,23  ,50  ,0  ,0  ,1  ,0  ,0  ,10  ,1  ,1  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"AS,DRD     ",DIFF RELAY DISABLE  ,7  ,25  ,2  ,26  ,7  ,35  ,1  ,0  ,15  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP01  ",STEP 1 LOAD MAN RESP  ,2  ,35  ,2  ,18  ,9  ,2  ,20  ,1  ,0  ,9  ,2  ,20  ,12  ,1  ,21  ,9  ,2  ,20  ,12  ,1  ,41  ,0  ,50  ,40  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP02  ",STEP 2 LOAD MAN RESP  ,2  ,35  ,2  ,18  ,9  ,2  ,21  ,1  ,0  ,9  ,2  ,21  ,12  ,1  ,21  ,9  ,2  ,21  ,12  ,1  ,41  ,0  ,0  ,40  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,6W131   ",SB 6W131 BRK TO GC  ,2  ,19  ,1  ,1  ,9  ,2  ,17  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,0  ,0  ,3  ,4  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,1  ,  
"SECI,6W212   ",SB 6W212 MID BRK  ,2  ,19  ,1  ,1  ,9  ,2  ,18  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,0  ,0  ,3  ,4  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,1  ,  
"SECI,6W266   ",SB 6W266 BKR TO RS  ,2  ,19  ,1  ,1  ,9  ,2  ,19  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,1  ,0  ,0  ,3  ,4  ,0  ,0  ,0  ,4  ,0  ,0  ,0  ,0  ,  ,0  ,1  ,  
"SECI,DIS641  ",DI MOSW S641  ,2  ,21  ,2  ,2  ,9  ,2  ,37  ,1  ,0  ,9  ,2  ,37  ,12  ,1  ,21  ,9  ,2  ,37  ,12  ,1  ,41  ,0  ,0  ,20  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,641FL   ",DI MOSW FLAG  ,2  ,39  ,2  ,0  ,9  ,2  ,38  ,1  ,0  ,9  ,2  ,38  ,12  ,1  ,21  ,9  ,2  ,38  ,12  ,1  ,41  ,0  ,0  ,20  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,EFSCAN  ",FAST SCAN  ,1 2 3 4 5 6 7 8  ,16  ,2  ,25  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,4  ,4  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP 1  ",STEP 1 LOAD MAN  ,7 8  ,35  ,2  ,17  ,9  ,2  ,0  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP 2  ",STEP 2 LOAD MAN  ,2  ,35  ,2  ,17  ,9  ,2  ,1  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP 3  ",STEP 3 LOAD MAN  ,2  ,35  ,2  ,17  ,9  ,2  ,2  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP 4  ",STEP 4 LOAD MAN  ,2  ,35  ,2  ,17  ,9  ,2  ,3  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP 5  ",STEP 5 LOAD MAN  ,2  ,35  ,2  ,17  ,9  ,2  ,4  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP 6  ",STEP 6 LOAD MAN  ,2  ,35  ,2  ,17  ,9  ,2  ,5  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP 7  ",STEP 7 LOAD MAN  ,2  ,35  ,2  ,17  ,9  ,2  ,6  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP 8  ",STEP 8 LOAD MAN  ,2  ,35  ,2  ,17  ,9  ,2  ,7  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP 9  ",STEP 9 LOAD MAN  ,2  ,35  ,2  ,17  ,9  ,2  ,8  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,STEP10  ",STEP 10 LOAD MAN  ,2  ,35  ,2  ,17  ,9  ,2  ,9  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,ALLSYS  ",REQ LD MGT ALL SYS  ,2  ,35  ,2  ,17  ,9  ,2  ,10  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,DEFSYS  ",REQ LD MGT DEF SYS  ,2  ,35  ,2  ,17  ,9  ,2  ,11  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,FPLSYS  ",REQ LD MGT FPL SYS  ,2  ,35  ,2  ,17  ,9  ,2  ,12  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,DSSYS   ",REQ LD MGT DS SYS  ,2  ,35  ,2  ,17  ,9  ,2  ,13  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,DEFGEN  ",REQ RUN DEF GENERATORS  ,2  ,35  ,2  ,17  ,9  ,2  ,14  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,3  ,4  ,0  ,0  ,0  ,400  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,FPLGEN  ",REQ RUN FPL GENERATORS  ,2  ,35  ,2  ,17  ,9  ,2  ,15  ,1  ,0  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,0  ,0  ,0  ,3  ,4  ,0  ,0  ,0  ,400  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,6GB40   ",BC TX1 115KV MOSW 6GB40  ,2  ,22  ,2  ,1  ,9  ,2  ,50  ,1  ,0  ,9  ,2  ,50  ,12  ,1  ,21  ,9  ,2  ,50  ,12  ,1  ,41  ,0  ,0  ,20  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,6GB41   ",BC TX2 115KV MOSW 6GB41  ,2  ,22  ,2  ,1  ,9  ,2  ,51  ,1  ,0  ,9  ,2  ,51  ,12  ,1  ,21  ,9  ,2  ,51  ,12  ,1  ,41  ,0  ,50  ,20  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,6GB42   ",BC TX3 115KV MOSW 6GB42  ,2  ,22  ,2  ,1  ,9  ,2  ,52  ,1  ,0  ,9  ,2  ,52  ,12  ,1  ,21  ,9  ,2  ,52  ,12  ,1  ,41  ,0  ,0  ,20  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,6W51    ",BC MIDDLEBURG 115KV BKR  ,2  ,22  ,2  ,1  ,9  ,2  ,54  ,1  ,0  ,9  ,2  ,54  ,12  ,1  ,21  ,9  ,2  ,54  ,12  ,1  ,41  ,0  ,0  ,20  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,6W43    ",BC 6W43 115KV TIE BKR  ,2  ,22  ,2  ,1  ,9  ,2  ,53  ,1  ,0  ,9  ,2  ,53  ,12  ,1  ,21  ,9  ,2  ,53  ,12  ,1  ,41  ,0  ,50  ,20  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
"SECI,6W54    ",BC LK ASBURY 115KV BKR  ,2  ,22  ,2  ,1  ,9  ,2  ,55  ,1  ,0  ,9  ,2  ,55  ,12  ,1  ,21  ,9  ,2  ,55  ,12  ,1  ,41  ,0  ,0  ,20  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,0  ,  ,0  ,130  ,  
