record,OrderNo,Type,Key,Name,Stn,AOR,pState,Norm,AlarmGroup,ICAddress,pDeviceInstance,pCtrlState,pScale,Name_Status_Source  ,Desc  ,Zones  ,PreSuffx  ,Telem_A  ,Open_A  ,Open_B  ,Close_A  ,Normal_State  
4675.0,4675.0,1.0,"""01008055""","""SG BATT GROUND""",008,7.0,227.0,0.0,1.0,"""""",341.0,"""""","""""","SG,BATGND  ",SG BATT GROUND  ,7  ,26.0,1  ,  ,  ,  ,0.0
4676.0,4676.0,1.0,"""01008056""","""DIFF RELAY DISABLE""",008,7.0,206.0,0.0,1.0,"""""",2.0,"""""","""""","SG,DRD     ",DIFF RELAY DISABLE  ,7  ,5.0,1  ,  ,  ,  ,0.0
4677.0,4677.0,1.0,"""01005016""","""3530 SELF CHECK""",005,7.0,227.0,0.0,1.0,"""""",1718.0,"""""","""""","AB,3530SC  ",3530 SELF CHECK  ,7  ,26.0,1  ,  ,  ,  ,0.0
4678.0,4678.0,2.0,"""01008057""","""SG TX LBI S3633""",008,7.0,216.0,0.0,1.0,"""""",2336.0,"""""","""""","SG,S3633   ",SG TX LBI S3633  ,7  ,15.0,1  ,13  ,0  ,13  ,0.0
4679.0,4679.0,1.0,"""01005017""","""W543 LOSS OF POTENTIAL""",005,7.0,205.0,0.0,1.0,"""""",25.0,"""""","""""","AB,POT     ",W543 LOSS OF POTENTIAL  ,7  ,4.0,1  ,  ,  ,  ,0.0
4680.0,4680.0,1.0,"""01008058""","""SG BATT CHRG LOSS OF DC""",008,7.0,205.0,0.0,1.0,"""""",328.0,"""""","""""","SG,BATTDC  ",SG BATT CHRG LOSS OF DC  ,7  ,4.0,1  ,  ,  ,  ,0.0
4681.0,4681.0,1.0,"""01008059""","""SG TX OIL TEMP""",008,7.0,209.0,0.0,1.0,"""""",50.0,"""""","""""","SG,TOT     ",SG TX OIL TEMP  ,7  ,8.0,2  ,  ,  ,  ,0.0
4682.0,4682.0,1.0,"""01014157""","""DB BKR 4 UNDER FREQ TRIP""",014,3.0,202.0,0.0,1.0,"""""",374.0,"""""","""""","DB,4UF     ",DB BKR 4 UNDER FREQ TRIP  ,3  ,1.0,10  ,  ,  ,  ,0.0
4683.0,4683.0,1.0,"""01008060""","""SG TX 2411 SELF CHECK""",008,7.0,227.0,0.0,1.0,"""""",49.0,"""""","""""","SG,2411SC  ",SG TX 2411 SELF CHECK  ,7  ,26.0,2  ,  ,  ,  ,0.0
4684.0,4684.0,1.0,"""01014158""","""DB BKR 5 UNDER FREQ TRIP""",014,3.0,202.0,0.0,1.0,"""""",1931.0,"""""","""""","DB,5UF     ",DB BKR 5 UNDER FREQ TRIP  ,3  ,1.0,10  ,  ,  ,  ,0.0
4685.0,4685.0,1.0,"""01014159""","""DB BKR 7 UNDER FREQ TRIP""",014,3.0,202.0,0.0,1.0,"""""",1752.0,"""""","""""","DB,7UF     ",DB BKR 7 UNDER FREQ TRIP  ,3  ,1.0,10  ,  ,  ,  ,0.0
4686.0,4686.0,1.0,"""01014160""","""BKR 1 LOSS OF POT FOR UF""",014,3.0,227.0,0.0,1.0,"""""",79.0,"""""","""""","DB,1POT    ",BKR 1 LOSS OF POT FOR UF  ,3  ,26.0,10  ,  ,  ,  ,0.0
4687.0,4687.0,1.0,"""01014161""","""BKR 2 LOSS OF POT FOR UF""",014,3.0,227.0,0.0,1.0,"""""",251.0,"""""","""""","DB,2POT    ",BKR 2 LOSS OF POT FOR UF  ,3  ,26.0,10  ,  ,  ,  ,0.0
4688.0,4688.0,1.0,"""01014162""","""BKR 3 LOSS OF POT FOR UF""",014,3.0,227.0,0.0,1.0,"""""",81.0,"""""","""""","DB,3POT    ",BKR 3 LOSS OF POT FOR UF  ,3  ,26.0,10  ,  ,  ,  ,0.0
4689.0,4689.0,1.0,"""01014163""","""BKR 4 LOSS OF POT FOR UF""",014,3.0,227.0,0.0,1.0,"""""",403.0,"""""","""""","DB,4POT    ",BKR 4 LOSS OF POT FOR UF  ,3  ,26.0,10  ,  ,  ,  ,0.0
4690.0,4690.0,1.0,"""01014164""","""BKR 5 LOSS OF POT FOR UF""",014,3.0,227.0,0.0,1.0,"""""",372.0,"""""","""""","DB,5POT    ",BKR 5 LOSS OF POT FOR UF  ,3  ,26.0,10  ,  ,  ,  ,0.0
4691.0,4691.0,1.0,"""01014165""","""BKR 6 LOSS OF POT FOR UF""",014,3.0,227.0,0.0,1.0,"""""",2337.0,"""""","""""","DB,6POT    ",BKR 6 LOSS OF POT FOR UF  ,3  ,26.0,10  ,  ,  ,  ,0.0
4692.0,4692.0,1.0,"""01014166""","""BKR 7 LOSS OF POT FOR UF""",014,3.0,227.0,0.0,1.0,"""""",1502.0,"""""","""""","DB,7POT    ",BKR 7 LOSS OF POT FOR UF  ,3  ,26.0,10  ,  ,  ,  ,0.0
4693.0,4693.0,1.0,"""01014167""","""BKR 8 LOSS OF POT FOR UF""",014,3.0,227.0,0.0,1.0,"""""",2338.0,"""""","""""","DB,8POT    ",BKR 8 LOSS OF POT FOR UF  ,3  ,26.0,11  ,  ,  ,  ,0.0
4694.0,4694.0,1.0,"""01014168""","""BKR 9 LOSS OF POT FOR UF""",014,3.0,227.0,0.0,1.0,"""""",2339.0,"""""","""""","DB,9POT    ",BKR 9 LOSS OF POT FOR UF  ,3  ,26.0,11  ,  ,  ,  ,0.0
4695.0,4695.0,1.0,"""01001106""","""DI BKR 4 UNDER FREQ TRIP""",001,3.0,202.0,0.0,1.0,"""""",374.0,"""""","""""","DI,4UF     ",DI BKR 4 UNDER FREQ TRIP  ,3  ,1.0,5  ,  ,  ,  ,0.0
4696.0,4696.0,1.0,"""01001107""","""DI BKR 6 UNDER FREQ TRIP""",001,3.0,202.0,0.0,1.0,"""""",2340.0,"""""","""""","DI,6UF     ",DI BKR 6 UNDER FREQ TRIP  ,3  ,1.0,5  ,  ,  ,  ,0.0
4697.0,4697.0,1.0,"""01001108""","""BKR 1 LOSS OF POT FOR UF""",001,3.0,227.0,0.0,1.0,"""""",79.0,"""""","""""","DI,1POT    ",BKR 1 LOSS OF POT FOR UF  ,3  ,26.0,5  ,  ,  ,  ,0.0
4698.0,4698.0,1.0,"""01001109""","""BKR 2 LOSS OF POT FOR UF""",001,3.0,227.0,0.0,1.0,"""""",251.0,"""""","""""","DI,2POT    ",BKR 2 LOSS OF POT FOR UF  ,3  ,26.0,5  ,  ,  ,  ,0.0
4699.0,4699.0,1.0,"""01001110""","""BKR 3 LOSS OF POT FOR UF""",001,3.0,227.0,0.0,1.0,"""""",81.0,"""""","""""","DI,3POT    ",BKR 3 LOSS OF POT FOR UF  ,3  ,26.0,5  ,  ,  ,  ,0.0
4700.0,4700.0,1.0,"""01001111""","""BKR 4 LOSS OF POT FOR UF""",001,3.0,227.0,0.0,1.0,"""""",403.0,"""""","""""","DI,4POT    ",BKR 4 LOSS OF POT FOR UF  ,3  ,26.0,5  ,  ,  ,  ,0.0
4701.0,4701.0,1.0,"""01001112""","""BKR 5 LOSS OF POT FOR UF""",001,3.0,227.0,0.0,1.0,"""""",372.0,"""""","""""","DI,5POT    ",BKR 5 LOSS OF POT FOR UF  ,3  ,26.0,5  ,  ,  ,  ,0.0
4702.0,4702.0,1.0,"""01001113""","""BKR 6 LOSS OF POT FOR UF""",001,3.0,227.0,0.0,1.0,"""""",2337.0,"""""","""""","DI,6POT    ",BKR 6 LOSS OF POT FOR UF  ,3  ,26.0,5  ,  ,  ,  ,0.0
4703.0,4703.0,1.0,"""01015078""","""BW BKR 1 UNDER FREQ TRIP""",015,4.0,202.0,0.0,1.0,"""""",369.0,"""""","""""","BW,1UF     ",BW BKR 1 UNDER FREQ TRIP  ,4  ,1.0,2  ,  ,  ,  ,0.0
4704.0,4704.0,1.0,"""01015079""","""BW BKR 2 UNDER FREQ TRIP""",015,4.0,202.0,0.0,1.0,"""""",370.0,"""""","""""","BW,2UF     ",BW BKR 2 UNDER FREQ TRIP  ,4  ,1.0,2  ,  ,  ,  ,0.0
4705.0,4705.0,1.0,"""01015080""","""BW BKR 3 UNDER FREQ TRIP""",015,4.0,202.0,0.0,1.0,"""""",416.0,"""""","""""","BW,3UF     ",BW BKR 3 UNDER FREQ TRIP  ,4  ,1.0,2  ,  ,  ,  ,0.0
4706.0,4706.0,1.0,"""01015081""","""BKR 1 LOSS OF POT FOR UF""",015,4.0,227.0,0.0,1.0,"""""",79.0,"""""","""""","BW,1POT    ",BKR 1 LOSS OF POT FOR UF  ,4  ,26.0,3  ,  ,  ,  ,0.0
4707.0,4707.0,1.0,"""01015082""","""BKR 2 LOSS OF POT FOR UF""",015,4.0,227.0,0.0,1.0,"""""",251.0,"""""","""""","BW,2POT    ",BKR 2 LOSS OF POT FOR UF  ,4  ,26.0,3  ,  ,  ,  ,0.0
4708.0,4708.0,1.0,"""01015083""","""BKR 3 LOSS OF POT FOR UF""",015,4.0,227.0,0.0,1.0,"""""",81.0,"""""","""""","BW,3POT    ",BKR 3 LOSS OF POT FOR UF  ,4  ,26.0,3  ,  ,  ,  ,0.0
4709.0,4709.0,1.0,"""01015084""","""BKR 4 LOSS OF POT FOR UF""",015,4.0,227.0,0.0,1.0,"""""",403.0,"""""","""""","BW,4POT    ",BKR 4 LOSS OF POT FOR UF  ,4  ,26.0,3  ,  ,  ,  ,0.0
4710.0,4710.0,1.0,"""01016097""","""OP BKR 1 UNDER FREQ TRIP""",016,4.0,202.0,0.0,1.0,"""""",369.0,"""""","""""","OP,1UF     ",OP BKR 1 UNDER FREQ TRIP  ,4  ,1.0,6  ,  ,  ,  ,0.0
4711.0,4711.0,1.0,"""01016098""","""OP BKR 2 UNDER FREQ TRIP""",016,4.0,202.0,0.0,1.0,"""""",370.0,"""""","""""","OP,2UF     ",OP BKR 2 UNDER FREQ TRIP  ,4  ,1.0,6  ,  ,  ,  ,0.0
4712.0,4712.0,1.0,"""01016099""","""OP BKR 6 UNDER FREQ TRIP""",016,4.0,202.0,0.0,1.0,"""""",2340.0,"""""","""""","OP,6UF     ",OP BKR 6 UNDER FREQ TRIP  ,4  ,1.0,6  ,  ,  ,  ,0.0
4713.0,4713.0,1.0,"""01016100""","""OP BKR 7 UNDER FREQ TRIP""",016,4.0,202.0,0.0,1.0,"""""",1752.0,"""""","""""","OP,7UF     ",OP BKR 7 UNDER FREQ TRIP  ,4  ,1.0,6  ,  ,  ,  ,0.0
4714.0,4714.0,1.0,"""01016101""","""OP BKR 8 UNDER FREQ TRIP""",016,4.0,202.0,0.0,1.0,"""""",2341.0,"""""","""""","OP,8UF     ",OP BKR 8 UNDER FREQ TRIP  ,4  ,1.0,6  ,  ,  ,  ,0.0
4715.0,4715.0,1.0,"""01016102""","""BKR1 LOSS OF POT FOR UF""",016,4.0,227.0,0.0,1.0,"""""",79.0,"""""","""""","OP,1POT    ",BKR1 LOSS OF POT FOR UF  ,4  ,26.0,5  ,  ,  ,  ,0.0
4716.0,4716.0,1.0,"""01016103""","""BKR 2 LOSS OF POT FOR UF""",016,4.0,227.0,0.0,1.0,"""""",251.0,"""""","""""","OP,2POT    ",BKR 2 LOSS OF POT FOR UF  ,4  ,26.0,5  ,  ,  ,  ,0.0
4717.0,4717.0,1.0,"""01016104""","""BKR 3 LOSS OF POT FOR UF""",016,4.0,227.0,0.0,1.0,"""""",81.0,"""""","""""","OP,3POT    ",BKR 3 LOSS OF POT FOR UF  ,4  ,26.0,5  ,  ,  ,  ,0.0
4718.0,4718.0,1.0,"""01016105""","""BKR 4 LOSS OF POT FOR UF""",016,4.0,227.0,0.0,1.0,"""""",403.0,"""""","""""","OP,4POT    ",BKR 4 LOSS OF POT FOR UF  ,4  ,26.0,5  ,  ,  ,  ,0.0
4719.0,4719.0,1.0,"""01016106""","""BKR 5 LOSS OF POT FOR UF""",016,4.0,227.0,0.0,1.0,"""""",372.0,"""""","""""","OP,5POT    ",BKR 5 LOSS OF POT FOR UF  ,4  ,26.0,5  ,  ,  ,  ,0.0
4720.0,4720.0,1.0,"""01016107""","""BKR 6 LOSS OF POT FOR UF""",016,4.0,227.0,0.0,1.0,"""""",2337.0,"""""","""""","OP,6POT    ",BKR 6 LOSS OF POT FOR UF  ,4  ,26.0,5  ,  ,  ,  ,0.0
4721.0,4721.0,1.0,"""01016108""","""BRK 7 LOSS OF POT FOR UF""",016,4.0,227.0,0.0,1.0,"""""",1502.0,"""""","""""","OP,7POT    ",BRK 7 LOSS OF POT FOR UF  ,4  ,26.0,5  ,  ,  ,  ,0.0
4722.0,4722.0,1.0,"""01016109""","""BKR 8 LOSS OF POT FOR UF""",016,4.0,227.0,0.0,1.0,"""""",2338.0,"""""","""""","OP,8POT    ",BKR 8 LOSS OF POT FOR UF  ,4  ,26.0,5  ,  ,  ,  ,0.0
4723.0,4723.0,8.0,"""12070023""","""PSEUDO SWITCH""",070,10.0,216.0,0.0,1.0,"""""",2342.0,"""""","""""","PS,BL3439  ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15.0,  ,  ,  ,  ,0.0
4724.0,4724.0,1.0,"""01067102""","""WE BKR 1 UNDER FREQ TRIP""",067,4.0,202.0,0.0,1.0,"""""",369.0,"""""","""""","WE,1UF     ",WE BKR 1 UNDER FREQ TRIP  ,4  ,1.0,7  ,  ,  ,  ,0.0
4725.0,4725.0,1.0,"""01067103""","""WE BKR 3 UNDER FREQ TRIP""",067,4.0,202.0,0.0,1.0,"""""",416.0,"""""","""""","WE,3UF     ",WE BKR 3 UNDER FREQ TRIP  ,4  ,1.0,7  ,  ,  ,  ,0.0
4726.0,4726.0,1.0,"""01067104""","""WE BKR 5 UNDER FREQ TRIP""",067,4.0,202.0,0.0,1.0,"""""",1931.0,"""""","""""","WE,5UF     ",WE BKR 5 UNDER FREQ TRIP  ,4  ,1.0,7  ,  ,  ,  ,0.0
4727.0,4727.0,1.0,"""01067105""","""BKR 1 LOSS OF POT FOR UF""",067,4.0,227.0,0.0,1.0,"""""",79.0,"""""","""""","WE,1POT    ",BKR 1 LOSS OF POT FOR UF  ,4  ,26.0,7  ,  ,  ,  ,0.0
4728.0,4728.0,1.0,"""01067106""","""BKR 2 LOSS OF POT FOR UF""",067,4.0,227.0,0.0,1.0,"""""",251.0,"""""","""""","WE,2POT    ",BKR 2 LOSS OF POT FOR UF  ,4  ,26.0,7  ,  ,  ,  ,0.0
4729.0,4729.0,1.0,"""01067107""","""BKR 3 LOSS OF POT FOR UF""",067,4.0,227.0,0.0,1.0,"""""",81.0,"""""","""""","WE,3POT    ",BKR 3 LOSS OF POT FOR UF  ,4  ,26.0,7  ,  ,  ,  ,0.0
4730.0,4730.0,1.0,"""01067108""","""BKR 4 LOSS OF POT FOR UF""",067,4.0,227.0,0.0,1.0,"""""",403.0,"""""","""""","WE,4POT    ",BKR 4 LOSS OF POT FOR UF  ,4  ,26.0,7  ,  ,  ,  ,0.0
4731.0,4731.0,1.0,"""01067109""","""BKR 5 LOSS OF POT FOR UF""",067,4.0,227.0,0.0,1.0,"""""",372.0,"""""","""""","WE,5POT    ",BKR 5 LOSS OF POT FOR UF  ,4  ,26.0,7  ,  ,  ,  ,0.0
4732.0,4732.0,1.0,"""01067110""","""BKR 6 LOSS OF POT FOR UF""",067,4.0,227.0,0.0,1.0,"""""",2337.0,"""""","""""","WE,6POT    ",BKR 6 LOSS OF POT FOR UF  ,4  ,26.0,7  ,  ,  ,  ,0.0
4733.0,4733.0,1.0,"""01022090""","""GC BKR 1 UNDER FREQ TRIP""",022,4.0,202.0,0.0,1.0,"""""",369.0,"""""","""""","GC,1UF     ",GC BKR 1 UNDER FREQ TRIP  ,4  ,1.0,3  ,  ,  ,  ,0.0
4734.0,4734.0,1.0,"""01022091""","""GC BKR 2 UNDER FREQ TRIP""",022,4.0,202.0,0.0,1.0,"""""",370.0,"""""","""""","GC,2UF     ",GC BKR 2 UNDER FREQ TRIP  ,4  ,1.0,3  ,  ,  ,  ,0.0
4735.0,4735.0,1.0,"""01022092""","""GC BKR 3 UNDER FREQ TRIP""",022,4.0,202.0,0.0,1.0,"""""",416.0,"""""","""""","GC,3UF     ",GC BKR 3 UNDER FREQ TRIP  ,4  ,1.0,3  ,  ,  ,  ,0.0
4736.0,4736.0,1.0,"""01022093""","""BKR 1 LOSS OF POT FOR UF""",022,4.0,227.0,0.0,1.0,"""""",79.0,"""""","""""","GC,1POT    ",BKR 1 LOSS OF POT FOR UF  ,4  ,26.0,3  ,  ,  ,  ,0.0
4737.0,4737.0,1.0,"""01022094""","""BKR 2 LOSS OF POT FOR UF""",022,4.0,227.0,0.0,1.0,"""""",251.0,"""""","""""","GC,2POT    ",BKR 2 LOSS OF POT FOR UF  ,4  ,26.0,3  ,  ,  ,  ,0.0
4738.0,4738.0,1.0,"""01022095""","""BKR 3 LOSS OF POT FOR UF""",022,4.0,227.0,0.0,1.0,"""""",81.0,"""""","""""","GC,3POT    ",BKR 3 LOSS OF POT FOR UF  ,4  ,26.0,3  ,  ,  ,  ,0.0
4739.0,4739.0,1.0,"""01012072""","""LA BKR 3 UNDER FREQ TRIP""",012,4.0,202.0,0.0,1.0,"""""",416.0,"""""","""""","LA,3UF     ",LA BKR 3 UNDER FREQ TRIP  ,4  ,1.0,2  ,  ,  ,  ,0.0
4740.0,4740.0,1.0,"""01012073""","""BKR 1 LOSS OF POT FOR UF""",012,4.0,227.0,0.0,1.0,"""""",79.0,"""""","""""","LA,1POT    ",BKR 1 LOSS OF POT FOR UF  ,4  ,26.0,2  ,  ,  ,  ,0.0
4741.0,4741.0,1.0,"""01012074""","""BKR 2 LOSS OF POT FOR UF""",012,4.0,227.0,0.0,1.0,"""""",251.0,"""""","""""","LA,2POT    ",BKR 2 LOSS OF POT FOR UF  ,4  ,26.0,2  ,  ,  ,  ,0.0
4742.0,4742.0,1.0,"""01012075""","""BKR 3 LOSS OF POT FOR UF""",012,4.0,227.0,0.0,1.0,"""""",81.0,"""""","""""","LA,3POT    ",BKR 3 LOSS OF POT FOR UF  ,4  ,26.0,2  ,  ,  ,  ,0.0
4743.0,4743.0,2.0,"""01032072""","""TX STAGE1 FANS ON""",032,1.0,218.0,0.0,1.0,"""""",1143.0,"""""","""""","FL,TXFAN1  ",TX STAGE1 FANS ON  ,1  ,17.0,3  ,10  ,0  ,10  ,0.0
4744.0,4744.0,5.0,"""02055119""","""""",055,10.0,231.0,0.0,1.0,"""""",2343.0,"""""","""""","PS,CMSQ27  ",  ,1 2 3 4 5 6 7 8  ,30.0,  ,  ,  ,  ,0.0
4745.0,4745.0,5.0,"""02055120""","""""",055,10.0,231.0,0.0,1.0,"""""",2344.0,"""""","""""","PS,CMSQ59  ",  ,1 2 3 4 5 6 7 8  ,30.0,  ,  ,  ,  ,0.0
